t,symbol,res,r,velocity,zscore,signal
2026-01-29 04:50:00+00:00,CL=F,LOSS,-1.0,0.2671586929454518,2.097097653268903,1.1554
2026-01-29 04:55:00+00:00,CL=F,LOSS,-1.0,0.2824072127363595,2.0845352137282105,1.1552
2026-01-29 08:45:00+00:00,CL=F,WIN,2.5,0.06417284058695537,2.169083297437823,1.1102
2026-01-29 08:50:00+00:00,CL=F,LOSS,-1.0,0.12045393851067368,2.5446249915721677,1.3205
2026-01-29 08:55:00+00:00,CL=F,LOSS,-1.0,0.1664752204665571,2.3836506728283826,1.2584
2026-01-29 09:20:00+00:00,CL=F,WIN,2.5,0.22908906937837714,2.251187841118971,1.2172
2026-01-29 09:25:00+00:00,CL=F,WIN,2.5,0.2536534085210865,2.7806589590460797,1.4918
2026-01-29 09:30:00+00:00,CL=F,WIN,2.5,0.2851973626479273,3.129252037395959,1.6787
2026-01-29 09:35:00+00:00,CL=F,WIN,2.5,0.30680324299161615,2.9847711942433617,1.6151
2026-01-29 09:40:00+00:00,CL=F,WIN,2.5,0.3195459388663216,2.720634583532315,1.4881
2026-01-29 09:45:00+00:00,CL=F,WIN,2.5,0.32891940316642926,2.691809529213977,1.4775
2026-01-29 09:50:00+00:00,CL=F,LOSS,-1.0,0.3242511997107486,3.0504061406804452,1.6549
2026-01-29 09:55:00+00:00,CL=F,LOSS,-1.0,0.2995141959110741,2.3780140948988886,1.3088
2026-01-29 11:40:00+00:00,CL=F,LOSS,-1.0,0.07839472951848846,2.1991952648329116,1.131
2026-01-29 13:15:00+00:00,CL=F,WIN,2.5,0.06896043540095874,2.696256848413909,1.3757
2026-01-29 13:20:00+00:00,CL=F,WIN,2.5,0.11975099060820601,2.3688775272464184,1.2323
2026-01-29 13:25:00+00:00,CL=F,WIN,2.5,0.15799613014811345,2.2997266610486906,1.2131
2026-01-29 13:35:00+00:00,CL=F,WIN,2.5,0.19286066227237295,2.197477551201758,1.1759
2026-01-29 13:40:00+00:00,CL=F,WIN,2.5,0.21171491228360728,2.11549714658804,1.1424
2026-01-29 13:45:00+00:00,CL=F,WIN,2.5,0.22356406188837072,2.066068885814944,1.1225
2026-01-29 13:50:00+00:00,CL=F,WIN,2.5,0.2297435414514928,2.6858980674612956,1.4348
2026-01-29 13:55:00+00:00,CL=F,WIN,2.5,0.24423360469090657,2.4771110114860724,1.3362
2026-01-29 14:00:00+00:00,CL=F,WIN,2.5,0.26601122192777565,3.148616765014468,1.6807
2026-01-29 14:05:00+00:00,CL=F,WIN,2.5,0.29980714357844096,2.908900209122646,1.5744
2026-01-29 14:10:00+00:00,CL=F,WIN,2.5,0.32556238999774073,3.5708500218991666,1.9156
2026-01-29 14:15:00+00:00,CL=F,LOSS,-1.0,0.34476739796779565,3.482350984999782,1.8791
2026-01-29 14:20:00+00:00,CL=F,LOSS,-1.0,0.36815194979849275,3.2101381101522204,1.7523
2026-01-29 14:25:00+00:00,CL=F,LOSS,-1.0,0.3910320955980007,3.152809824979619,1.7328
2026-01-29 14:30:00+00:00,CL=F,LOSS,-1.0,0.3884821780101261,2.793639331273152,1.5522
2026-01-29 14:35:00+00:00,CL=F,LOSS,-1.0,0.38033231606988493,2.9673190634644686,1.6358
2026-01-29 14:40:00+00:00,CL=F,LOSS,-1.0,0.3847822505390365,2.7400550037336693,1.5239
2026-01-29 14:45:00+00:00,CL=F,LOSS,-1.0,0.3784721502660403,2.4623895606951645,1.3826
2026-01-29 14:50:00+00:00,CL=F,LOSS,-1.0,0.34831034856063503,2.2276721832370683,1.2532
2026-01-29 14:55:00+00:00,CL=F,LOSS,-1.0,0.3406615445497961,2.030507099898066,1.1515
2026-01-30 01:40:00+00:00,CL=F,WIN,2.5,-0.1347039080578485,-2.8514007127429872,1.4796
2026-01-30 01:45:00+00:00,CL=F,WIN,2.5,-0.14928581003764382,-2.755163193419066,1.4373
2026-01-30 01:50:00+00:00,CL=F,WIN,2.5,-0.1483398425418174,-2.4264790716510554,1.2726
2026-01-30 01:55:00+00:00,CL=F,WIN,2.5,-0.15814522027569294,-2.292614893741649,1.2096
2026-01-30 02:00:00+00:00,CL=F,WIN,2.5,-0.1703946002957114,-2.5230255666997974,1.3297
2026-01-30 02:05:00+00:00,CL=F,WIN,2.5,-0.1880473069154552,-2.9469181942103124,1.5487
2026-01-30 02:10:00+00:00,CL=F,WIN,2.5,-0.2177466709943997,-3.4797928576085435,1.827
2026-01-30 02:15:00+00:00,CL=F,WIN,2.5,-0.25950033835222747,-3.2703748588261705,1.739
2026-01-30 02:20:00+00:00,CL=F,WIN,2.5,-0.2996821120301542,-3.2544464959133474,1.7471
2026-01-30 02:25:00+00:00,CL=F,WIN,2.5,-0.32138263738761896,-2.9759817155715567,1.6165
2026-01-30 02:30:00+00:00,CL=F,LOSS,-1.0,-0.3061005584548513,-3.3844936190374124,1.8147
2026-01-30 02:35:00+00:00,CL=F,LOSS,-1.0,-0.28896431792281363,-2.512122062756045,1.3716
2026-01-30 02:40:00+00:00,CL=F,LOSS,-1.0,-0.2812132226000476,-2.3007031679169403,1.2628
2026-01-30 14:30:00+00:00,CL=F,LOSS,-1.0,0.18179386068074443,2.196634078341512,1.171
2026-02-02 18:50:00+00:00,CL=F,LOSS,-1.0,-0.09143714994885196,-5.936764614356573,2.0366
2026-02-02 18:55:00+00:00,CL=F,LOSS,-1.0,-0.22402507676437974,-4.945313610964821,2.0896
2026-02-02 19:00:00+00:00,CL=F,LOSS,-1.0,-0.350465253942545,-4.431068176476223,2.1402
2026-02-02 19:05:00+00:00,CL=F,LOSS,-1.0,-0.47228123766146196,-4.043456425236117,2.1889
2026-02-02 19:10:00+00:00,CL=F,LOSS,-1.0,-0.5860201606182038,-3.6111815443522497,2.04
2026-02-02 19:15:00+00:00,CL=F,LOSS,-1.0,-0.6821205427058056,-3.2625382616358327,1.9041
2026-02-02 19:20:00+00:00,CL=F,WIN,2.5,-0.7461479448993875,-2.8285490922942547,1.7127
2026-02-02 19:25:00+00:00,CL=F,WIN,2.5,-0.787205970826675,-2.483942737383488,1.5569
2026-02-02 19:30:00+00:00,CL=F,WIN,2.5,-0.8283529660377666,-2.486737641061797,1.5747
2026-02-02 19:35:00+00:00,CL=F,WIN,2.5,-0.8624986900357565,-2.440008708946389,1.565
2026-02-02 19:40:00+00:00,CL=F,WIN,2.5,-0.8861807230741615,-2.3168173920350936,1.5129
2026-02-02 19:45:00+00:00,CL=F,WIN,2.5,-0.8929930863066063,-2.195065114097637,1.4547
2026-02-02 19:50:00+00:00,CL=F,WIN,2.5,-0.8651098983559928,-2.0513789466730956,1.3717
2026-02-02 19:55:00+00:00,CL=F,WIN,2.5,-0.8274726930289069,-1.93747340120969,1.2997
2026-02-02 20:00:00+00:00,CL=F,WIN,2.5,-0.7411476308300827,-1.7928933075338778,1.1929
2026-02-03 04:25:00+00:00,CL=F,WIN,2.5,0.18417862989215694,-2.4700773401710285,1.1614
2026-02-03 05:05:00+00:00,CL=F,WIN,2.5,-0.037007370317236034,-2.2986481688749296,1.1641
2026-02-03 05:10:00+00:00,CL=F,LOSS,-1.0,-0.05848624052924574,-2.333698056020045,1.1902
2026-02-03 05:30:00+00:00,CL=F,LOSS,-1.0,-0.08793733115795722,-2.2005564186141147,1.1355
2026-02-03 08:50:00+00:00,CL=F,WIN,2.5,-0.019170128991728833,-3.212781508467172,1.6141
2026-02-03 08:55:00+00:00,CL=F,WIN,2.5,-0.053612091614679835,-2.2488126873380834,1.1459
2026-02-03 09:00:00+00:00,CL=F,WIN,2.5,-0.10362357385813092,-3.0158857714331786,1.5494
2026-02-03 09:05:00+00:00,CL=F,WIN,2.5,-0.1481289287467872,-2.872012317390555,1.4953
2026-02-03 09:10:00+00:00,CL=F,WIN,2.5,-0.18891861349942307,-2.9544655906522044,1.5528
2026-02-03 09:15:00+00:00,CL=F,LOSS,-1.0,-0.21278945114465306,-2.9343039988192183,1.5523
2026-02-03 09:20:00+00:00,CL=F,LOSS,-1.0,-0.23459487074281987,-2.880996479856773,1.5343
2026-02-03 09:25:00+00:00,CL=F,LOSS,-1.0,-0.26430355881241957,-3.0519345934855115,1.6317
2026-02-03 09:30:00+00:00,CL=F,LOSS,-1.0,-0.2543010304842762,-2.1024919623738274,1.153
2026-02-03 09:35:00+00:00,CL=F,LOSS,-1.0,-0.2571750751200566,-2.087653042406251,1.1467
2026-02-03 20:00:00+00:00,CL=F,WIN,2.5,0.14170006889672634,2.2668882970844058,1.1901
2026-02-03 20:05:00+00:00,CL=F,WIN,2.5,0.14662084049459756,2.0930676540468207,1.1052
2026-02-03 20:10:00+00:00,CL=F,WIN,2.5,0.15936504095107681,2.2433805461084773,1.1854
2026-02-03 20:15:00+00:00,CL=F,WIN,2.5,0.1903178921919233,2.4576868875237072,1.305
2026-02-03 20:20:00+00:00,CL=F,WIN,2.5,0.2367848250565709,2.850620642915829,1.52
2026-02-03 20:25:00+00:00,CL=F,WIN,2.5,0.26104544319494105,2.5938537360671026,1.4013
2026-02-03 20:30:00+00:00,CL=F,LOSS,-1.0,0.295880959410525,2.8024067273278543,1.5196
2026-02-03 20:35:00+00:00,CL=F,LOSS,-1.0,0.3181482928165541,2.6673695658345955,1.4609
2026-02-03 20:40:00+00:00,CL=F,LOSS,-1.0,0.3251099081080024,2.6193179434990794,1.4397
2026-02-03 20:45:00+00:00,CL=F,LOSS,-1.0,0.30038190777685136,2.59662248981338,1.4185
2026-02-03 20:50:00+00:00,CL=F,LOSS,-1.0,0.30067393615348814,2.747283732334285,1.4939
2026-02-03 20:55:00+00:00,CL=F,LOSS,-1.0,0.3010993022603725,2.4539458901566626,1.3474
2026-02-03 21:00:00+00:00,CL=F,LOSS,-1.0,0.3046075042406824,2.2796484480451604,1.2617
2026-02-03 21:05:00+00:00,CL=F,LOSS,-1.0,0.2976687184787382,2.248792104749053,1.2435
2026-02-03 21:10:00+00:00,CL=F,LOSS,-1.0,0.28832279957308504,2.1147439294518215,1.1727
2026-02-04 07:35:00+00:00,CL=F,LOSS,-1.0,-0.16009830645157458,-2.129869857278907,1.129
2026-02-04 07:50:00+00:00,CL=F,LOSS,-1.0,-0.21060697672907888,-2.0750354327386638,1.1218
2026-02-04 07:55:00+00:00,CL=F,LOSS,-1.0,-0.2259351283838087,-2.020901850139646,1.1008
2026-02-04 08:35:00+00:00,CL=F,WIN,2.5,-0.09855697537890852,-2.3165223419795367,1.1977
2026-02-04 08:40:00+00:00,CL=F,LOSS,-1.0,-0.11418614349704849,-2.7014945310377914,1.3964
2026-02-04 08:45:00+00:00,CL=F,LOSS,-1.0,-0.1297023099539524,-2.690496694708294,1.3971
2026-02-04 08:50:00+00:00,CL=F,LOSS,-1.0,-0.13307707264632226,-2.247695067362601,1.1771
2026-02-04 13:55:00+00:00,CL=F,LOSS,-1.0,-0.1757835502053996,-2.6882116267182683,1.4144
2026-02-04 14:00:00+00:00,CL=F,LOSS,-1.0,-0.1947616379916234,-2.3517196442303945,1.2538
2026-02-04 17:25:00+00:00,CL=F,LOSS,-1.0,0.18754829895399347,5.590626555812949,2.075
2026-02-04 17:30:00+00:00,CL=F,LOSS,-1.0,0.2459466578434985,5.898087673481544,2.0984
2026-02-04 17:35:00+00:00,CL=F,LOSS,-1.0,0.31381227556367464,5.653724445869457,2.1255
2026-02-04 17:40:00+00:00,CL=F,WIN,2.5,0.3271963044068336,3.8067866930069587,2.0343
2026-02-04 17:45:00+00:00,CL=F,WIN,2.5,0.3495616808849809,3.1775706836305564,1.7286
2026-02-04 17:50:00+00:00,CL=F,WIN,2.5,0.3763185492360425,3.2185210140847405,1.7598
2026-02-04 17:55:00+00:00,CL=F,LOSS,-1.0,0.3885086415157914,3.308944997089274,1.8099
2026-02-04 18:00:00+00:00,CL=F,LOSS,-1.0,0.4032946208097573,2.968046209522796,1.6453
2026-02-04 18:05:00+00:00,CL=F,LOSS,-1.0,0.41569840481019676,2.7703868363431585,1.5515
2026-02-04 18:10:00+00:00,CL=F,LOSS,-1.0,0.4307425691101017,2.617621114384365,1.4811
2026-02-04 18:15:00+00:00,CL=F,WIN,2.5,0.4104244937050656,2.2177149608448308,1.273
2026-02-04 18:20:00+00:00,CL=F,LOSS,-1.0,0.3930777681292714,2.335982169023384,1.3252
2026-02-04 18:25:00+00:00,CL=F,LOSS,-1.0,0.37637993610731074,2.507954260885956,1.4045
2026-02-04 18:30:00+00:00,CL=F,LOSS,-1.0,0.3729158538616728,2.4545457392836814,1.3764
2026-02-04 18:35:00+00:00,CL=F,LOSS,-1.0,0.3595800007458923,2.2902085781173733,1.2889
2026-02-05 12:40:00+00:00,CL=F,LOSS,-1.0,-0.1611063906956321,-2.1242895661714063,1.1266
2026-02-05 13:00:00+00:00,CL=F,LOSS,-1.0,-0.2755003356702672,-2.167544624489088,1.194
2026-02-05 13:40:00+00:00,CL=F,WIN,2.5,-0.21569049655640063,-2.3024783443668775,1.2375
2026-02-05 13:45:00+00:00,CL=F,LOSS,-1.0,-0.20694456722299678,-2.9841169565886814,1.5748
2026-02-05 13:50:00+00:00,CL=F,WIN,2.5,-0.1807060314558362,-2.181449428197722,1.163
2026-02-05 13:55:00+00:00,CL=F,WIN,2.5,-0.16262342236133806,-2.4028179552755127,1.2665
2026-02-05 14:10:00+00:00,CL=F,LOSS,-1.0,-0.13579052607930772,-2.9634422766817647,1.536
2026-02-05 14:15:00+00:00,CL=F,LOSS,-1.0,-0.14122096830992806,-2.2876321015694336,1.2003
2026-02-05 15:30:00+00:00,CL=F,LOSS,-1.0,-0.05838154707822046,-2.680623034689202,1.3637
2026-02-05 15:35:00+00:00,CL=F,LOSS,-1.0,-0.08409508742648196,-2.1386521317353675,1.103
2026-02-05 23:40:00+00:00,CL=F,WIN,2.5,-0.13509391740194765,-2.143534992850743,1.1258
2026-02-05 23:50:00+00:00,CL=F,WIN,2.5,-0.14228100177554193,-2.3381719333802398,1.226
2026-02-06 00:00:00+00:00,CL=F,WIN,2.5,-0.17943936694028972,-2.1672712634791753,1.1554
2026-02-06 00:05:00+00:00,CL=F,WIN,2.5,-0.193811266869487,-2.8963141209474297,1.5257
2026-02-06 00:10:00+00:00,CL=F,LOSS,-1.0,-0.23522710022635526,-3.038263529971941,1.6132
2026-02-06 00:15:00+00:00,CL=F,LOSS,-1.0,-0.2572768670705201,-2.844699569228095,1.5253
2026-02-06 00:20:00+00:00,CL=F,LOSS,-1.0,-0.24849716833564703,-2.186794411491146,1.1928
2026-02-06 00:25:00+00:00,CL=F,LOSS,-1.0,-0.2531737413777931,-2.1401595931167283,1.1713
2026-02-06 02:30:00+00:00,CL=F,LOSS,-1.0,0.2613590305500687,2.030038544291543,1.1196
2026-02-06 12:15:00+00:00,CL=F,LOSS,-1.0,-0.09057353549714853,-2.2176990659008795,1.1451
2026-02-09 07:30:00+00:00,CL=F,LOSS,-1.0,-0.08052137667380614,-2.5970208578713807,1.3307
2026-02-09 07:35:00+00:00,CL=F,LOSS,-1.0,-0.10520670016248018,-2.9804091026899457,1.5323
2026-02-09 07:40:00+00:00,CL=F,LOSS,-1.0,-0.1324994377442485,-2.67253335323589,1.3893
2026-02-09 07:45:00+00:00,CL=F,LOSS,-1.0,-0.14577724060580383,-2.239787339305318,1.1782
2026-02-09 07:50:00+00:00,CL=F,LOSS,-1.0,-0.15900905169850274,-2.3914731976744803,1.2593
2026-02-09 07:55:00+00:00,CL=F,LOSS,-1.0,-0.16722411688845457,-2.2260380402821816,1.1799
2026-02-09 10:15:00+00:00,CL=F,WIN,2.5,0.03514172501447219,2.9958068068269124,1.512
2026-02-09 10:20:00+00:00,CL=F,WIN,2.5,0.06310017409690845,3.34649308755251,1.6985
2026-02-09 10:25:00+00:00,CL=F,WIN,2.5,0.11067876465359326,4.621021977048683,2.0443
2026-02-09 10:30:00+00:00,CL=F,WIN,2.5,0.13663775531338582,3.392879330944356,1.7511
2026-02-09 10:35:00+00:00,CL=F,WIN,2.5,0.15982853578051084,3.5930746368660023,1.8605
2026-02-09 10:40:00+00:00,CL=F,LOSS,-1.0,0.2052460018723377,3.697903131432708,1.931
2026-02-09 10:45:00+00:00,CL=F,WIN,2.5,0.25058325871085696,3.2561157001347376,1.7283
2026-02-09 10:50:00+00:00,CL=F,LOSS,-1.0,0.30172013481978094,3.3227011243347224,1.782
2026-02-09 10:55:00+00:00,CL=F,LOSS,-1.0,0.3615706345536425,3.426829023887901,1.858
2026-02-09 11:00:00+00:00,CL=F,LOSS,-1.0,0.40284209083717976,2.8381200483806617,1.5802
2026-02-09 11:05:00+00:00,CL=F,LOSS,-1.0,0.4181606174546929,2.387854758927006,1.3612
2026-02-09 11:10:00+00:00,CL=F,LOSS,-1.0,0.4478433138424567,2.425200414957488,1.3917
2026-02-09 11:15:00+00:00,CL=F,LOSS,-1.0,0.46116307211252183,2.2496104904613192,1.3093
2026-02-09 11:20:00+00:00,CL=F,LOSS,-1.0,0.45057095576495954,2.193316026431152,1.2769
2026-02-09 11:25:00+00:00,CL=F,LOSS,-1.0,0.4286294104552155,2.2662231422575654,1.3046
2026-02-09 11:30:00+00:00,CL=F,LOSS,-1.0,0.38781515627240226,2.172715707789876,1.2415
2026-02-09 11:35:00+00:00,CL=F,LOSS,-1.0,0.3470069426267583,2.0302310108441532,1.1539
2026-02-09 14:45:00+00:00,CL=F,LOSS,-1.0,0.10938480776684247,2.1381791959066403,1.1128
2026-02-09 16:45:00+00:00,CL=F,LOSS,-1.0,0.19188619450837083,2.143218147412168,1.1484
2026-02-09 16:50:00+00:00,CL=F,LOSS,-1.0,0.22484434349032562,2.224409488877571,1.2021
2026-02-09 16:55:00+00:00,CL=F,LOSS,-1.0,0.25783562745501143,2.26372768860443,1.235
2026-01-02 16:40:00+00:00,BTC-USD,WIN,2.5,0.2646595460220003,2.8606418112596392,1.5362
2026-01-02 16:45:00+00:00,BTC-USD,WIN,2.5,0.2814607726467311,2.470817718553059,1.348
2026-01-02 16:50:00+00:00,BTC-USD,WIN,2.5,0.27485282593268423,2.2872197489447172,1.2536
2026-01-02 16:55:00+00:00,BTC-USD,WIN,2.5,0.27696799631951985,2.8723819452477386,1.547
2026-01-02 17:00:00+00:00,BTC-USD,LOSS,-1.0,0.2729208775314823,3.18695620349985,1.7026
2026-01-02 17:05:00+00:00,BTC-USD,WIN,2.5,0.2674409890758588,2.9159644753287224,1.565
2026-01-02 17:10:00+00:00,BTC-USD,LOSS,-1.0,0.28673399639096975,3.166810223392201,1.6981
2026-01-02 17:15:00+00:00,BTC-USD,LOSS,-1.0,0.3040404273069659,3.2559838863909354,1.7496
2026-01-02 17:20:00+00:00,BTC-USD,LOSS,-1.0,0.3433734559280864,3.0012917928244676,1.638
2026-01-02 17:25:00+00:00,BTC-USD,LOSS,-1.0,0.3483477574270234,2.344000527596143,1.3113
2026-01-02 17:30:00+00:00,BTC-USD,LOSS,-1.0,0.34752107632216034,2.1871481796380525,1.2326
2026-01-03 02:45:00+00:00,BTC-USD,LOSS,-1.0,0.15983071806120824,2.2103181719879395,1.1691
2026-01-03 07:10:00+00:00,BTC-USD,WIN,2.5,-0.15645696535656686,-2.176781182528335,1.151
2026-01-03 07:15:00+00:00,BTC-USD,WIN,2.5,-0.2223942280642786,-2.576108759730064,1.377
2026-01-03 07:20:00+00:00,BTC-USD,WIN,2.5,-0.2779219931920862,-3.442341773696238,1.8323
2026-01-03 07:25:00+00:00,BTC-USD,LOSS,-1.0,-0.3541298644846049,-3.455035791036545,1.8692
2026-01-03 07:30:00+00:00,BTC-USD,LOSS,-1.0,-0.42290956215754616,-3.2599401909905037,1.7991
2026-01-03 07:35:00+00:00,BTC-USD,LOSS,-1.0,-0.46494717700629373,-2.745901624724584,1.5589
2026-01-03 07:40:00+00:00,BTC-USD,LOSS,-1.0,-0.4898041777653055,-2.318146573617062,1.355
2026-01-03 07:45:00+00:00,BTC-USD,LOSS,-1.0,-0.4918176384825893,-2.2800318619217124,1.3367
2026-01-03 07:50:00+00:00,BTC-USD,LOSS,-1.0,-0.5081856090185329,-2.2599341276479676,1.3332
2026-01-03 07:55:00+00:00,BTC-USD,WIN,2.5,-0.48649174747516044,-1.8964307841873862,1.1428
2026-01-03 08:05:00+00:00,BTC-USD,LOSS,-1.0,-0.34573231364684454,-2.2492220036944124,1.2629
2026-01-03 20:40:00+00:00,BTC-USD,WIN,2.5,0.13373814739955683,2.138905940878331,1.1229
2026-01-03 20:45:00+00:00,BTC-USD,WIN,2.5,0.1877788708233086,2.930927956399565,1.5406
2026-01-03 20:50:00+00:00,BTC-USD,WIN,2.5,0.242061356414246,2.985233009804677,1.5894
2026-01-03 20:55:00+00:00,BTC-USD,WIN,2.5,0.3246556601852094,3.1378302627227574,1.6988
2026-01-03 21:00:00+00:00,BTC-USD,WIN,2.5,0.3745645908082191,2.8632595276913237,1.5815
2026-01-03 21:05:00+00:00,BTC-USD,WIN,2.5,0.43997251042044727,3.026894074118057,1.6894
2026-01-03 21:10:00+00:00,BTC-USD,WIN,2.5,0.5017843678691329,2.7100737627578897,1.5558
2026-01-03 21:15:00+00:00,BTC-USD,WIN,2.5,0.5301969927641221,3.156616912092966,1.7904
2026-01-03 21:20:00+00:00,BTC-USD,WIN,2.5,0.5554486862966524,3.6601046953807286,2.0522
2026-01-03 21:25:00+00:00,BTC-USD,WIN,2.5,0.5884959228164399,3.1806322831950458,1.8257
2026-01-03 21:30:00+00:00,BTC-USD,LOSS,-1.0,0.4987025536743698,4.363798679444059,2.1995
2026-01-03 21:35:00+00:00,BTC-USD,LOSS,-1.0,0.5427850333521895,3.925519501878606,2.1799
2026-01-03 21:40:00+00:00,BTC-USD,LOSS,-1.0,0.5733853646025908,3.354762080977803,1.9067
2026-01-03 21:45:00+00:00,BTC-USD,WIN,2.5,0.5440833226063794,2.7142641419138247,1.5748
2026-01-03 21:50:00+00:00,BTC-USD,WIN,2.5,0.5219996749858958,2.4441369032928386,1.4309
2026-01-03 21:55:00+00:00,BTC-USD,WIN,2.5,0.48173488656570534,2.4424579341547448,1.4139
2026-01-03 22:00:00+00:00,BTC-USD,WIN,2.5,0.4561173557045525,2.2831485478199918,1.324
2026-01-03 22:05:00+00:00,BTC-USD,WIN,2.5,0.40532113019853655,2.0967528378478324,1.2105
2026-01-03 22:10:00+00:00,BTC-USD,WIN,2.5,0.3797186946760427,2.06885966886352,1.1863
2026-01-03 22:15:00+00:00,BTC-USD,WIN,2.5,0.3378695529640474,2.466633442527507,1.3685
2026-01-03 22:20:00+00:00,BTC-USD,LOSS,-1.0,0.3269266516626176,2.5943377407870685,1.4279
2026-01-03 22:25:00+00:00,BTC-USD,LOSS,-1.0,0.3259299527624704,2.582251706724875,1.4215
2026-01-03 22:30:00+00:00,BTC-USD,LOSS,-1.0,0.30196440385189455,2.159997927614868,1.2008
2026-01-03 22:35:00+00:00,BTC-USD,LOSS,-1.0,0.28186445796681986,2.4232827036183235,1.3244
2026-01-04 00:00:00+00:00,BTC-USD,WIN,2.5,0.09897064622498868,2.2493937181745256,1.1643
2026-01-04 00:05:00+00:00,BTC-USD,LOSS,-1.0,0.1867049806316914,3.912194854882537,2.0308
2026-01-04 00:10:00+00:00,BTC-USD,LOSS,-1.0,0.2693509614329644,3.465140367794741,1.8403
2026-01-04 00:15:00+00:00,BTC-USD,LOSS,-1.0,0.33856596735409455,2.9489140379186027,1.6099
2026-01-04 00:20:00+00:00,BTC-USD,WIN,2.5,0.3778544617884437,2.5765050695923306,1.4394
2026-01-04 00:25:00+00:00,BTC-USD,WIN,2.5,0.4226210595482409,2.403550204590145,1.3708
2026-01-04 00:30:00+00:00,BTC-USD,WIN,2.5,0.42669456706343994,2.203906189660992,1.2726
2026-01-04 00:40:00+00:00,BTC-USD,WIN,2.5,0.41895730444224977,1.9938268084293664,1.1645
2026-01-04 00:45:00+00:00,BTC-USD,LOSS,-1.0,0.41018014345873105,2.1889664493694716,1.2586
2026-01-04 00:50:00+00:00,BTC-USD,WIN,2.5,0.39934815607455953,2.02170440516486,1.1706
2026-01-04 00:55:00+00:00,BTC-USD,LOSS,-1.0,0.39671876384008736,2.193218535946223,1.2553
2026-01-04 01:00:00+00:00,BTC-USD,LOSS,-1.0,0.4029222494500343,2.007012664760512,1.1647
2026-01-04 01:05:00+00:00,BTC-USD,LOSS,-1.0,0.3928405596518623,2.156693926707961,1.2355
2026-01-04 10:45:00+00:00,BTC-USD,LOSS,-1.0,0.20635012901106353,2.218485779295409,1.1918
2026-01-04 10:50:00+00:00,BTC-USD,LOSS,-1.0,0.208510784693037,2.170848925562741,1.1688
2026-01-04 18:35:00+00:00,BTC-USD,LOSS,-1.0,-0.33984927431003653,-2.494883249588541,1.3834
2026-01-04 19:05:00+00:00,BTC-USD,LOSS,-1.0,-0.29046716392865646,-3.3010812186781657,1.7667
2026-01-04 19:10:00+00:00,BTC-USD,LOSS,-1.0,-0.3002169890469473,-2.7186836174201074,1.4794
2026-01-04 19:15:00+00:00,BTC-USD,LOSS,-1.0,-0.2804349316698745,-2.0749323026180253,1.1496
2026-01-04 23:00:00+00:00,BTC-USD,LOSS,-1.0,-0.007823906984856153,2.3278273082540104,1.1608
2026-01-04 23:20:00+00:00,BTC-USD,LOSS,-1.0,0.11859853592888701,2.3058946216833687,1.2004
2026-01-05 00:00:00+00:00,BTC-USD,LOSS,-1.0,0.15947353086995777,5.1497944528713555,2.0638
2026-01-05 00:05:00+00:00,BTC-USD,WIN,2.5,0.18407981036849252,3.2648028005841088,1.706
2026-01-05 00:10:00+00:00,BTC-USD,WIN,2.5,0.22648304817241383,3.7209121644306657,1.951
2026-01-05 00:15:00+00:00,BTC-USD,WIN,2.5,0.26584169843999667,3.7704175115255043,1.9915
2026-01-05 00:20:00+00:00,BTC-USD,WIN,2.5,0.26529719179592554,2.5845562872363685,1.3984
2026-01-05 00:25:00+00:00,BTC-USD,WIN,2.5,0.2834120155026351,2.8733913802662623,1.5501
2026-01-05 00:30:00+00:00,BTC-USD,WIN,2.5,0.27771675049361755,2.2333231310611694,1.2277
2026-01-05 00:35:00+00:00,BTC-USD,WIN,2.5,0.2732567536003861,2.573178950642024,1.3959
2026-01-05 00:40:00+00:00,BTC-USD,WIN,2.5,0.3081995455436627,3.2567865989824645,1.7517
2026-01-05 00:45:00+00:00,BTC-USD,WIN,2.5,0.3492124244967609,3.746505412835947,2.0129
2026-01-05 00:50:00+00:00,BTC-USD,WIN,2.5,0.38927472851669637,3.9399984500148686,2.1257
2026-01-05 00:55:00+00:00,BTC-USD,WIN,2.5,0.4225171402363071,3.68206037574635,2.01
2026-01-05 01:00:00+00:00,BTC-USD,WIN,2.5,0.47304214680008727,3.413378986169854,1.8959
2026-01-05 01:05:00+00:00,BTC-USD,WIN,2.5,0.4602997110035202,4.33630746466968,2.1841
2026-01-05 01:10:00+00:00,BTC-USD,WIN,2.5,0.4935024492055797,3.709042798846608,2.0519
2026-01-05 01:15:00+00:00,BTC-USD,WIN,2.5,0.5103483876608307,3.3968842554589713,1.9026
2026-01-05 01:20:00+00:00,BTC-USD,WIN,2.5,0.5292651041759704,3.177819874494934,1.8006
2026-01-05 01:25:00+00:00,BTC-USD,WIN,2.5,0.5418238569220513,3.127504353171701,1.7805
2026-01-05 01:30:00+00:00,BTC-USD,WIN,2.5,0.5418773611250504,2.7411426829099983,1.5873
2026-01-05 01:35:00+00:00,BTC-USD,LOSS,-1.0,0.49805891983665823,3.230411773416204,1.8144
2026-01-05 01:40:00+00:00,BTC-USD,LOSS,-1.0,0.5345423388522361,2.9480819445322326,1.6879
2026-01-05 01:45:00+00:00,BTC-USD,LOSS,-1.0,0.5677100194524171,2.7607412999756775,1.6075
2026-01-05 01:50:00+00:00,BTC-USD,LOSS,-1.0,0.5392882319745124,2.2383492919485004,1.3349
