timestamp,symbol,direction,entry,sl,tp,sl_distance_pips,peak_profit_pips,peak_profit_r,bars_to_peak,confidence
2026-01-27 20:50:00+00:00,GBPUSD=X,BUY,1.384984016418457,1.3832732370009282,1.3864096659330645,17.107794175288404,6.524324417114258,0.38136561325588136,2,1.9734
2026-01-27 21:25:00+00:00,GBPUSD=X,BUY,1.3844279050827026,1.382729515787864,1.385843229495068,16.98389294838565,10.933876037597656,0.6437791424395984,23,1.4692
2026-01-27 21:35:00+00:00,GBPUSD=X,BUY,1.384638786315918,1.383002640506224,1.3860022411573296,16.361458096940673,8.825063705444336,0.5393812491011715,20,1.4136
2026-01-27 21:40:00+00:00,GBPUSD=X,BUY,1.3854252099990845,1.3838048201308186,1.386775534889306,16.20389868265848,0.9608268737792969,0.05929603070201742,4,1.4984
2026-01-27 21:45:00+00:00,GBPUSD=X,BUY,1.3846004009246826,1.382925609176868,1.385996060714528,16.74791747814597,7.673501968383789,0.45817648542851924,19,1.2962
2026-01-27 21:55:00+00:00,GBPUSD=X,BUY,1.3850032091140747,1.3833466789091518,1.3863836509515104,16.56530204922957,0.7677078247070312,0.04634432999926714,14,1.2589
2026-01-27 22:00:00+00:00,GBPUSD=X,BUY,1.3848881721496582,1.3831430369370294,1.3863424514935156,17.451352126287567,1.9180774688720703,0.1099099631359111,15,1.1813
2026-01-28 08:50:00+00:00,GBPUSD=X,SELL,1.378340721130371,1.3793730982643502,1.3774804068520552,10.323771339790788,5.506277084350586,0.533359070355211,23,1.3835
2026-01-28 08:55:00+00:00,GBPUSD=X,SELL,1.3786067962646484,1.3796118573810925,1.3777692453342785,10.050611164440504,8.167028427124023,0.8125902289424272,22,1.1946
2026-01-28 09:05:00+00:00,GBPUSD=X,SELL,1.37811279296875,1.379107161425206,1.3772841525883701,9.943684564559518,3.2269954681396484,0.3245271355088079,5,1.4266
2026-01-28 09:20:00+00:00,GBPUSD=X,SELL,1.3782837390899658,1.3792046125321684,1.377516344554797,9.208734422025966,0.5698204040527344,0.06187825361645853,3,1.2038
2026-01-28 15:10:00+00:00,GBPUSD=X,SELL,1.3755725622177124,1.377117802214953,1.374284862220012,15.45239997240655,3.782510757446289,0.24478467838010554,4,1.2129
2026-01-29 03:55:00+00:00,GBPUSD=X,BUY,1.3833554983139038,1.382717728278971,1.3838869733430144,6.377700349327053,2.295970916748047,0.3599998104317189,5,1.2494
2026-01-29 04:00:00+00:00,GBPUSD=X,BUY,1.3833554983139038,1.3827239084531278,1.383881823197884,6.315898607760495,2.295970916748047,0.363522446976418,4,1.2607
2026-01-29 04:50:00+00:00,GBPUSD=X,BUY,1.383987307548523,1.3833227825263987,1.3845410784002932,6.645250221242183,4.597902297973633,0.6919080764296873,15,1.2435
2026-01-29 04:55:00+00:00,GBPUSD=X,BUY,1.383987307548523,1.383355458132554,1.384513848728497,6.318494159689436,4.597902297973633,0.7276895699781144,14,1.2102
2026-01-29 05:00:00+00:00,GBPUSD=X,BUY,1.3843896389007568,1.3837511932692128,1.3849216769270436,6.384456315440268,0.5745887756347656,0.08999807458078635,4,1.3356
2026-01-29 05:05:00+00:00,GBPUSD=X,BUY,1.3843896389007568,1.3837696832271953,1.3849062686287248,6.199556735615452,0.5745887756347656,0.09268223522076117,3,1.2937
2026-01-29 05:10:00+00:00,GBPUSD=X,BUY,1.384063959121704,1.383439025311832,1.3845847372965974,6.249338098720525,2.4902820587158203,0.39848733087839733,11,1.1112
2026-01-29 10:55:00+00:00,GBPUSD=X,SELL,1.3782837390899658,1.3791127016121594,1.377592936988138,8.289625221935548,0.5698204040527344,0.0687389826194925,3,1.3813
2026-01-29 15:45:00+00:00,GBPUSD=X,SELL,1.3751564025878906,1.3771846263672098,1.3734662161051248,20.28223779319216,2.835988998413086,0.13982623748573744,4,1.5266
2026-01-29 15:50:00+00:00,GBPUSD=X,SELL,1.3761025667190552,1.3781440297609808,1.3744013475174504,20.414630419256508,1.3256072998046875,0.06493418066262331,8,1.249
2026-01-29 15:55:00+00:00,GBPUSD=X,SELL,1.3764245510101318,1.378385947701485,1.3747900537673374,19.61396691353201,1.5151500701904297,0.07724852789188208,7,1.1426
2026-01-30 01:00:00+00:00,GBPUSD=X,SELL,1.3768035173416138,1.3776385363597727,1.3761076681598146,8.350190181589667,5.115270614624023,0.6125933066652866,3,2.0627
2026-01-30 01:05:00+00:00,GBPUSD=X,SELL,1.3769742250442505,1.3777837175454961,1.376299647959879,8.094925012456233,6.822347640991211,0.8427931859150248,2,1.8575
2026-01-30 02:20:00+00:00,GBPUSD=X,SELL,1.3744571208953857,1.3757219562690217,1.3734030914173558,12.648353736359752,0.1895427703857422,0.014985568425467943,5,1.4948
2026-01-30 02:25:00+00:00,GBPUSD=X,SELL,1.374570369720459,1.3758056002492696,1.37354101094645,12.352305288105825,1.322031021118164,0.10702706825026116,4,1.3843
2026-01-30 02:35:00+00:00,GBPUSD=X,SELL,1.374910593032837,1.3761471570350652,1.37388012303098,12.365640022282687,0.7557868957519531,0.061119917318475804,2,1.162
2026-01-30 09:55:00+00:00,GBPUSD=X,SELL,1.373475432395935,1.3745964205514647,1.3725412755996604,11.209881555296342,0.37670135498046875,0.03360440100301402,3,1.6557
2026-01-30 10:00:00+00:00,GBPUSD=X,SELL,1.374117136001587,1.3752623991687125,1.3731627500289822,11.452631671255986,3.775358200073242,0.32964984018028815,13,1.2798
2026-01-30 10:05:00+00:00,GBPUSD=X,SELL,1.3742303848266602,1.375356944364787,1.3732915852115544,11.265595381269033,2.0766258239746094,0.18433342878862422,12,1.196
2026-01-30 11:55:00+00:00,GBPUSD=X,BUY,1.3779419660568237,1.3769828611349422,1.3787412201583917,9.591049218815595,8.358955383300781,0.8715371168049364,9,1.1233
2026-01-30 12:00:00+00:00,GBPUSD=X,BUY,1.3780179023742676,1.3770198326633065,1.3788496271334019,9.980697109610581,6.268024444580078,0.6280146943387844,8,1.1226
2026-01-30 12:05:00+00:00,GBPUSD=X,BUY,1.3780747652053833,1.377118681138711,1.37887150192761,9.56084066672247,5.699396133422852,0.5961187234570502,7,1.1203
2026-02-02 19:00:00+00:00,GBPUSD=X,SELL,1.364926815032959,1.3672073815956225,1.363026342897406,22.805665626635108,5.027055740356445,0.2204301256826841,56,2.0872
2026-02-02 19:05:00+00:00,GBPUSD=X,SELL,1.3647592067718506,1.3669056136766262,1.3629705343512042,21.46406904775633,3.350973129272461,0.15612012437235162,34,2.1275
2026-02-02 19:10:00+00:00,GBPUSD=X,SELL,1.3646475076675415,1.3666789017381373,1.3629546792753784,20.313940705958267,2.2339820861816406,0.10997285649880789,21,2.1687
2026-02-02 19:15:00+00:00,GBPUSD=X,SELL,1.3646475076675415,1.366564915786239,1.363049667568627,19.1740811869745,1.1181831359863281,0.05831742992440971,20,2.1435
2026-02-02 19:20:00+00:00,GBPUSD=X,SELL,1.3646847009658813,1.3664843099976354,1.363185026772753,17.996090317540236,1.1169910430908203,0.06206853952061596,18,1.996
2026-02-02 19:25:00+00:00,GBPUSD=X,SELL,1.3646661043167114,1.3663539374842677,1.3632595766770812,16.87833167556274,0.9310245513916016,0.05516093469946343,16,1.8935
2026-02-02 19:30:00+00:00,GBPUSD=X,SELL,1.3648337125778198,1.3664345061826395,1.3634997179071366,16.007936048196836,0.5590915679931641,0.03492589964813991,16,1.7835
2026-02-02 19:40:00+00:00,GBPUSD=X,SELL,1.3660082817077637,1.3675438533490507,1.3647286386733577,15.355716412870368,4.476308822631836,0.29150765111030735,55,1.4599
2026-02-02 19:45:00+00:00,GBPUSD=X,SELL,1.3657844066619873,1.3672486731938869,1.3645641845520708,14.642665318995718,2.237558364868164,0.15281086578994685,47,1.438
2026-02-02 19:50:00+00:00,GBPUSD=X,SELL,1.365859031677246,1.36723309970981,1.364713974983443,13.740680325640131,2.9838085174560547,0.21715143986635532,46,1.3745
2026-02-02 19:55:00+00:00,GBPUSD=X,SELL,1.3661948442459106,1.3675163467882074,1.36509359212733,13.21502542296793,6.3419342041015625,0.47990329198150294,51,1.2694
2026-02-02 20:00:00+00:00,GBPUSD=X,SELL,1.3659336566925049,1.367208739420161,1.3648710877527914,12.75082727656196,3.7300586700439453,0.29253464023470727,44,1.244
2026-02-02 20:05:00+00:00,GBPUSD=X,SELL,1.3663069009780884,1.3675436922414679,1.3652762415919388,12.367912633794997,7.462501525878906,0.6033759896951257,50,1.1431
2026-02-02 20:10:00+00:00,GBPUSD=X,SELL,1.3660268783569336,1.3672113302956488,1.3650398350746709,11.84451938715192,4.662275314331055,0.393623005032045,42,1.11
2026-02-03 10:55:00+00:00,GBPUSD=X,SELL,1.3657656908035278,1.3664277935474791,1.3652139385169018,6.621027439512872,5.593299865722656,0.8447782337138556,14,1.324
2026-02-03 11:15:00+00:00,GBPUSD=X,SELL,1.3655791282653809,1.3663458030325588,1.3649402326260658,7.66674767177955,3.7276744842529297,0.4862132737163226,10,1.1581
2026-02-03 11:20:00+00:00,GBPUSD=X,SELL,1.365541934967041,1.366297007825626,1.3649127075848868,7.550728585850042,3.355741500854492,0.4444261851953074,9,1.1195
2026-02-04 01:20:00+00:00,GBPUSD=X,BUY,1.3709899187088013,1.370449365363502,1.371440379829884,5.4055334529934385,0.37550926208496094,0.06946756788213271,3,1.2299
2026-02-04 05:40:00+00:00,GBPUSD=X,BUY,1.3719680309295654,1.3716109900672577,1.3722655649814886,3.570408623077004,0.37550926208496094,0.10517262916571839,3,1.3319
2026-02-04 05:45:00+00:00,GBPUSD=X,BUY,1.3718174695968628,1.3714423725788893,1.3721300504451739,3.7509701797344697,3.387928009033203,0.9032137944837071,14,1.1564
2026-02-04 05:50:00+00:00,GBPUSD=X,BUY,1.3719302415847778,1.3715601576737444,1.3722386448439723,3.700839110334364,2.2602081298828125,0.6107285570916393,12,1.1876
2026-02-04 08:10:00+00:00,GBPUSD=X,BUY,1.372796654701233,1.3721072342645406,1.3733711717318098,6.894204366922896,1.6963481903076172,0.24605423628669593,5,1.1316
2026-02-04 08:55:00+00:00,GBPUSD=X,BUY,1.373136043548584,1.372371871366016,1.3737728537007239,7.6417218256796815,1.3196468353271484,0.17268972430958313,5,1.1891
2026-02-04 16:00:00+00:00,GBPUSD=X,SELL,1.3654673099517822,1.3666799632697373,1.364456765520153,12.126533179550592,9.874105453491211,0.8142562517490382,15,1.6009
2026-02-04 16:10:00+00:00,GBPUSD=X,SELL,1.3648709058761597,1.366063034164537,1.3638774656358452,11.921282883773365,3.910064697265625,0.3279902620705195,10,1.5918
2026-02-04 16:15:00+00:00,GBPUSD=X,SELL,1.3646847009658813,1.365849168468031,1.3637143113807566,11.64467502149602,2.048015594482422,0.17587571921945386,9,1.557
2026-02-04 16:20:00+00:00,GBPUSD=X,SELL,1.3647964000701904,1.3659112112714182,1.3638673907358339,11.148112012278055,3.165006637573242,0.2839051701388934,8,1.454
2026-02-04 16:35:00+00:00,GBPUSD=X,SELL,1.364628791809082,1.3657735028355515,1.3636748659536908,11.447110264695137,1.4889240264892578,0.13006985973406374,4,1.3092
2026-02-04 16:40:00+00:00,GBPUSD=X,SELL,1.3648523092269897,1.3659487751293717,1.3639385876416714,10.964659023819934,3.7240982055664062,0.33964560115148773,4,1.2099
2026-02-05 00:00:00+00:00,GBPUSD=X,SELL,1.3647032976150513,1.3651827061430786,1.3643037905083617,4.7940852802730305,1.302957534790039,0.2717843881817291,10,1.1169
2026-02-05 00:05:00+00:00,GBPUSD=X,SELL,1.364610195159912,1.3650697215350631,1.364227256513953,4.5952637515100925,0.3719329833984375,0.08093833205465369,8,1.2205
2026-02-05 02:15:00+00:00,GBPUSD=X,SELL,1.3633451461791992,1.3639249410913423,1.3628619837524134,5.797949121431056,0.743865966796875,0.12829811907926386,4,2.0868
2026-02-05 02:55:00+00:00,GBPUSD=X,SELL,1.362342119216919,1.362989410430342,1.3618027098724,6.472912134229958,2.2268295288085938,0.3440228266088623,5,2.1216
2026-02-05 03:30:00+00:00,GBPUSD=X,SELL,1.362342119216919,1.3629277991743591,1.3618540525857188,5.856799574401883,2.040863037109375,0.34846045373130174,15,1.4411
2026-02-05 09:40:00+00:00,GBPUSD=X,SELL,1.3561712503433228,1.3572500519390969,1.355272249013511,10.788015957741148,4.596710205078125,0.4260941236168331,5,2.0668
2026-02-05 09:45:00+00:00,GBPUSD=X,SELL,1.3561345338821411,1.3572095868251786,1.35523865642961,10.750529430374467,4.229545593261719,0.3934267256933032,4,1.953
2026-02-05 09:55:00+00:00,GBPUSD=X,SELL,1.356760025024414,1.3578462852594848,1.355854808161855,10.862602350707462,3.8635730743408203,0.3556765634607984,4,1.5921
2026-02-05 10:05:00+00:00,GBPUSD=X,SELL,1.3574599027633667,1.3585539247973606,1.3565482177350383,10.94022033993891,2.3949146270751953,0.21890917665818863,5,1.2732
2026-02-05 10:10:00+00:00,GBPUSD=X,SELL,1.3575705289840698,1.3586266857030136,1.35669039838495,10.561567189437682,3.5011768341064453,0.3315016390378003,4,1.1925
2026-02-05 10:15:00+00:00,GBPUSD=X,SELL,1.3576995134353638,1.3587347482027599,1.356836817795867,10.352347673960871,4.791021347045898,0.4627956380461114,3,1.1108
2026-02-05 12:15:00+00:00,GBPUSD=X,SELL,1.3557851314544678,1.3574611421139937,1.354388455904863,16.760106595259394,12.670755386352539,0.7560068496185144,6,1.1609
2026-02-05 15:25:00+00:00,GBPUSD=X,SELL,1.353234887123108,1.3549547076175996,1.3518017033776981,17.198204944917084,11.709928512573242,0.6808808564660176,16,1.1813
2026-02-05 15:30:00+00:00,GBPUSD=X,SELL,1.353051781654358,1.3547523677303326,1.3516346265910457,17.00586075974675,9.878873825073242,0.5809099559639319,13,1.1891
2026-02-05 15:35:00+00:00,GBPUSD=X,SELL,1.353051781654358,1.3546450133792072,1.3517240885503168,15.932317248492645,9.878873825073242,0.6200525429537177,12,1.1604
2026-02-05 15:50:00+00:00,GBPUSD=X,SELL,1.3526124954223633,1.3541083431050682,1.3513659556867759,14.958476827049427,5.486011505126953,0.3667493400936781,8,1.1556
2026-02-05 15:55:00+00:00,GBPUSD=X,SELL,1.3527772426605225,1.3542109526727282,1.3515824843170177,14.337100122057134,7.13348388671875,0.49755416548595705,7,1.1047
2026-02-06 12:05:00+00:00,GBPUSD=X,BUY,1.359194278717041,1.358501384960625,1.359771690180721,6.928937564161242,4.065036773681641,0.5866753360150561,19,1.1112
